Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,BootNotificationRequestTest,setChargePointVendor_stringLength21_throwsPropertyConstraintException,4,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,BootNotificationRequestTest,setFirmwareVersion_stringLength50_noException,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,BootNotificationRequestTest,setFirmwareVersion_stringLength51_throwsPropertyConstraintException,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,BootNotificationRequestTest,setIccid_stringLength20_noExceptions,4,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,BootNotificationRequestTest,setIccid_stringLength21_throwsPropertyConstraintException,4,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,BootNotificationRequestTest,setImsi_stringLength20_noExceptions,4,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,BootNotificationRequestTest,setImsi_stringLength21_throwsPropertyConstraintException,4,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,BootNotificationRequestTest,setMeterSerialNumber_stringLength25_noExceptions,4,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,BootNotificationRequestTest,setMeterSerialNumber_stringLength26_throwsPropertyConstraintException,4,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,BootNotificationRequestTest,setMeterType_stringLength25_noExceptions,4,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,BootNotificationRequestTest,setMeterType_stringLength26_throwsPropertyConstraintException,4,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,BootNotificationRequestTest,validate_chargePointVendorAndChargePointModelIsSet_returnsTrue,6,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,BootNotificationRequestTest,validate_nothingIsSet_returnsFalse,4,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,BootNotificationRequestTest,isTransactionRelated_returnsFalse,4,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,BootNotificationRequestTest,createExpectedExceptionMessage,3,1,2
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,BootNotificationConfirmationTest,setUp,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,BootNotificationConfirmationTest,setCurrentTime_now_currentTimeIsSet,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,BootNotificationConfirmationTest,setInterval_anInteger_intervalIsSet,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,BootNotificationConfirmationTest,setInterval_aNegativeValue_throwsPropertyConstraintException,6,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,BootNotificationConfirmationTest,setStatus_enumValue_statusIsAccepted,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,BootNotificationConfirmationTest,validate_currentTimeAndIntervalAndStatusIsSet_returnTrue,7,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,BootNotificationConfirmationTest,validate_returnFalse,4,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,UnlockConnectorConfirmationTest,setUp,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,UnlockConnectorConfirmationTest,setStatus_unlockStatus_statusIsSet,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,UnlockConnectorConfirmationTest,validate_returnFalse,4,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,UnlockConnectorConfirmationTest,validate_statusIsSet_returnTrue,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,DataTransferRequestTest,setUp,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,DataTransferRequestTest,setVendorId_stringLength256_throwsPropertyConstraintException,6,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,DataTransferRequestTest,setVendorId_stringLength255_vendorIdIsSet,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,DataTransferRequestTest,setMessageId_stringLength51_throwsPropertyConstraintException,6,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,DataTransferRequestTest,setMessageId_stringLength50_messageIdIsSet,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,DataTransferRequestTest,setData_aString_dataIsSet,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,DataTransferRequestTest,validate_vendorIdIsSet_returnTrue,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,DataTransferRequestTest,validate_returnFalse,4,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,DataTransferRequestTest,isTransactionRelated_returnsFalse,4,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,DataTransferRequestTest,createExpectedExceptionMessage,3,1,2
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,HeartbeatRequestTest,setUp,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,HeartbeatRequestTest,validate_returnTrue,4,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,HeartbeatRequestTest,isTransactionRelated_returnsFalse,4,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,ClearCacheRequestTest,setUp,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,ClearCacheRequestTest,validate_returnTrue,4,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,ClearCacheRequestTest,isTransactionRelated_returnsFalse,4,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,ClearCacheConfirmationTest,setUp,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,ClearCacheConfirmationTest,setStatus_clearCacheStatus_statusIsSet,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,ClearCacheConfirmationTest,validate_returnFalse,4,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,ClearCacheConfirmationTest,validate_statusIsSet_returnTrue,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,GetConfigurationRequestTest,setUp,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,GetConfigurationRequestTest,setKey_stringLength51_throwsPropertyConstraintException,6,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,GetConfigurationRequestTest,setKey_stringLength50_keyIsSet,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,GetConfigurationRequestTest,setKey_listWithOneStringLength51_throwsPropertyConstraintException,6,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,GetConfigurationRequestTest,setKey_listWithStringLength50_keyIsSet,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,GetConfigurationRequestTest,validate_returnTrue,4,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,GetConfigurationRequestTest,isTransactionRelated_returnsFalse,4,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,MeterValuesRequestTest,setUp,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,MeterValuesRequestTest,setConnectorId_negativeInteger_throwsPropertyConstraintException,6,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,MeterValuesRequestTest,setConnectorId_zeroInteger_connectorIdIsSet,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,MeterValuesRequestTest,setTransactionId_transactionIdIsSet,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,MeterValuesRequestTest,setMeterValue_aMeterValueArray_meterValueIsSet,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,MeterValuesRequestTest,validate_returnFalse,4,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,MeterValuesRequestTest,validate_meterValueIsSet_validatesMeterValue,7,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,MeterValuesRequestTest,validate_connectorIdAndMeterValueIsValid_returnTrue,7,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,MeterValuesRequestTest,isTransactionRelated_returnsFalse,4,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,StatusNotificationRequestTest,createExpectedExceptionMessage,3,1,2
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,StatusNotificationRequestTest,setUp,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,StatusNotificationRequestTest,setConnectorId_negativeInteger_throwsPropertyConstraintException,6,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,StatusNotificationRequestTest,setConnectorId_zeroInteger_connectorIdIsSet,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,StatusNotificationRequestTest,setErrorCode_chargePointErrorCode_errorCodeIsSet,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,StatusNotificationRequestTest,setInfo_stringLength51_throwsPropertyConstraintException,6,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,StatusNotificationRequestTest,setInfo_stringLength50_infoIsSet,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,StatusNotificationRequestTest,setStatus_chargePointStatus_statusIsSet,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,StatusNotificationRequestTest,setTimestamp_calendarNow_timestampIsSet,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,StatusNotificationRequestTest,setVendorId_stringLength256_throwsPropertyConstraintException,6,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,StatusNotificationRequestTest,setVendorId_stringLength255_vendorIdIsSet,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,StatusNotificationRequestTest,setVendorErrorCode_stringLength51_throwsPropertyConstraintException,6,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,StatusNotificationRequestTest,setVendorErrorCode_stringLength50_vendorErrorCodeIsSet,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,StatusNotificationRequestTest,validate_returnFalse,4,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,StatusNotificationRequestTest,validate_connectorIdAndErrorCodeAndStatusIsSet_returnTrue,7,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,StatusNotificationRequestTest,isTransactionRelated_returnsFalse,4,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,TriggerMessageRequestTest,setUp,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,TriggerMessageRequestTest,setConnectorId_zeroInteger_throwsPropertyConstraintException,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,TriggerMessageRequestTest,setConnectorId_negativeInteger_throwsPropertyConstraintException,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,TriggerMessageRequestTest,testInvalidConnectorId,5,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,TriggerMessageRequestTest,setConnectorId_positiveInteger_connectorIdIsSet,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,TriggerMessageRequestTest,setRequestedMessage_requestedMessage_IsSet,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,TriggerMessageRequestTest,setRequestedMessageInConstructor_requestedMessage_IsSet,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,DataTransferConfirmationTest,setUp,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,DataTransferConfirmationTest,setStatus_dataTransferStatus_statusIsSet,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,DataTransferConfirmationTest,setData_aString_dataIsSet,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,DataTransferConfirmationTest,validate_statusIsSet_returnTrue,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,DataTransferConfirmationTest,validate_returnFalse,4,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,GetConfigurationConfirmationTest,setUp,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,GetConfigurationConfirmationTest,setConfigurationKey_aKeyValueType_configurationKeyIsSet,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,GetConfigurationConfirmationTest,setUnknownKey_aListWithStringLength51_throwsPropertyConstraintException,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,GetConfigurationConfirmationTest,defineExpectedException,4,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,GetConfigurationConfirmationTest,setUnknownKey_aListWithStringLength50_unknownKeyIsSet,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,GetConfigurationConfirmationTest,setUnknownKey_aListWithAStringLength51_throwsPropertyConstraintException,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,GetConfigurationConfirmationTest,setUnknownKey_aListWithMoreStringLength50_unknownKeyIsSet,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,GetConfigurationConfirmationTest,validate_returnTrue,4,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,GetConfigurationConfirmationTest,validate_configurationKeyIsSet_configurationKeyIsValidated,6,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,GetConfigurationConfirmationTest,validate_configurationKeyIsInvalid_returnsFalse,7,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,HeartbeatConfirmationTest,setUp,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,HeartbeatConfirmationTest,setCurrentTime_now_currentTimeIsSet,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,HeartbeatConfirmationTest,validate_currentTimeIsSet_returnsTrue,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,HeartbeatConfirmationTest,validate_returnFalse,4,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,ChangeConfigurationRequestTest,setUp,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,ChangeConfigurationRequestTest,setKey_stringLength51_throwsPropertyConstraintException,6,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,ChangeConfigurationRequestTest,setKey_stringLength50_keyIsSet,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,ChangeConfigurationRequestTest,setValue_stringLength501_throwsPropertyConstraintException,6,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,ChangeConfigurationRequestTest,setValue_stringLength500_valueIsSet,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,ChangeConfigurationRequestTest,validate_keyAndValueIsSet_returnTrue,6,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,ChangeConfigurationRequestTest,validate_returnFalse,4,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,ChangeConfigurationRequestTest,validate_onlyKeyIsSet_returnFalse,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,ChangeConfigurationRequestTest,validate_onlyValueIsSet_returnFalse,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,ChangeConfigurationRequestTest,isTransactionRelated_returnsFalse,4,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,ChangeConfigurationRequestTest,createExpectedExceptionMessage,3,1,2
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,StopTransactionConfirmationTest,setUp,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,StopTransactionConfirmationTest,setIdTagInfo_anIdTagInfo_idTagInfoIsSet,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,StopTransactionConfirmationTest,validate_returnTrue,4,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,StopTransactionConfirmationTest,validate_idTagInfoIsSet_idTagInfoIsValidated,6,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,StopTransactionConfirmationTest,validate_idTagInfoNotValid_returnFalse,7,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,TriggerMessageConfirmationTest,setUp,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,TriggerMessageConfirmationTest,setStatus_status_IsSet,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,TriggerMessageConfirmationTest,validate_statusIsNull_returnsFalse,4,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,ChargingSchedulePeriodTest,setUp,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,ChargingSchedulePeriodTest,setStartPeriod_anInteger_startPeriodIsSet,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,ChargingSchedulePeriodTest,setLimit_aDouble_limitIsSet,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,ChargingSchedulePeriodTest,setNumberPhases_anInteger_numberPhases,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,ChargingSchedulePeriodTest,validate_returnFlase,4,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,ChargingSchedulePeriodTest,validate_startPeriodAndLimitIsSet_returnTrue,6,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,StartTransactionConfirmationTest,setUp,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,StartTransactionConfirmationTest,setIdTagInfo_anIdTagInfo_idTagInfoIsSet,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,StartTransactionConfirmationTest,setTransactionId_anInteger_transactionIdIsSet,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,StartTransactionConfirmationTest,validate_returnFalse,4,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,StartTransactionConfirmationTest,validate_idTagInfoIsNotSetAndTransactionIdIsSet_returnFalse,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,StartTransactionConfirmationTest,validate_idTagInfoIsSetAndTransactionIdIsNotSet_returnFalse,7,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,StartTransactionConfirmationTest,validate_idTagInfoAndTransactionIdIsSet_idTagInfoIsValidated,7,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,StartTransactionConfirmationTest,validate_idTagInfoAndTransactionIdIsSet_returnTrue,8,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,GetCompositeScheduleRequestTest,setUp,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,GetCompositeScheduleRequestTest,setConnectorId_negativeInteger_throwsPropertyConstraintException,6,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,GetCompositeScheduleRequestTest,setConnectorId_zeroInteger_connectorIdIsSet,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,GetCompositeScheduleRequestTest,setDuration_zeroInteger_durationIsSet,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,GetCompositeScheduleRequestTest,setChargingRateUnitType_A_chargingRateUnitTypeIsSet,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,GetCompositeScheduleRequestTest,validate_returnFalse,4,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,GetCompositeScheduleRequestTest,validate_connectorIdAndMeterValueIsValid_returnTrue,7,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,GetCompositeScheduleRequestTest,isTransactionRelated_returnsFalse,4,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,ResetRequestTest,setUp,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,ResetRequestTest,setType_resetType_typeIsSet,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,ResetRequestTest,validate_returnFalse,4,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,ResetRequestTest,validate_typeIsSet_returnTrue,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,ResetRequestTest,isTransactionRelated_returnsFalse,4,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,RemoteStopTransactionRequestTest,setUp,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,RemoteStopTransactionRequestTest,setTransactionId_anInteger_transactionIdIsSet,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,RemoteStopTransactionRequestTest,validate_returnFalse,4,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,RemoteStopTransactionRequestTest,validate_transactionIdIsSet_returnTrue,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,RemoteStopTransactionRequestTest,isTransactionRelated_returnsFalse,4,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,SetChargingProfileRequestTest,setUp,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,SetChargingProfileRequestTest,setConnectorId_negativeInteger_throwsPropertyConstraintException,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,SetChargingProfileRequestTest,setConnectorId_asNull_throwsPropertyConstraintException,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,SetChargingProfileRequestTest,testInvalidConnectorIdValue,5,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,SetChargingProfileRequestTest,createExpectedErrorMessage,3,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,SetChargingProfileRequestTest,setConnectorId_positiveInteger_connectorIdIsSet,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,ChargingScheduleTest,setUp,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,ChargingScheduleTest,setDuration_anInteger_durationIsSet,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,ChargingScheduleTest,setStartSchedule_calendarNow_startScheduleIsSet,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,ChargingScheduleTest,setChargingRateUnit_chargingRateUnitType_chargingRateUnitIsSet,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,ChargingScheduleTest,setChargingSchedulePeriod_listOfChargingSchedulePeriods_chargingSchedulePeriodIsSet,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,ChargingScheduleTest,setMinChargingRate_aDouble_minChargingRate,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,ChargingScheduleTest,validate_chargingSchedulePeriodIsSet_chargingSchedulePeriodIsValidated,7,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,ChargingScheduleTest,validate_chargingRateUnitAndChargingSchedulePeriodIsSet_returnTrue,8,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,ChargingScheduleTest,validate_returnFalse,4,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,MeterValuesConfirmationTest,setUp,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,MeterValuesConfirmationTest,validate_returnTrue,4,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,ChangeAvailabilityRequestTest,setUp,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,ChangeAvailabilityRequestTest,setConnectorId_negativeValue_throwsPropertyConstraintException,6,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,ChangeAvailabilityRequestTest,setConnectorId_zero_connectorIdIsSet,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,ChangeAvailabilityRequestTest,setConnectorId_positiveValue_connectorIdIsSet,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,ChangeAvailabilityRequestTest,setType_availabilityType_typeIsSet,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,ChangeAvailabilityRequestTest,validate_typeAndConnectorIdIsSet_returnsTrue,6,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,ChangeAvailabilityRequestTest,validate_onlyTypeIsSet_returnsFalse,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,ChangeAvailabilityRequestTest,validate_connectorIdIsSet_returnsFalse,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,ChangeAvailabilityRequestTest,validate_typeIsNull_returnFalse,4,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,ChangeAvailabilityRequestTest,isTransactionRelated_returnsFalse,4,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,ChangeConfigurationConfirmationTest,setUp,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,ChangeConfigurationConfirmationTest,setStatus_configurationStatus_statusIsSet,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,ChangeConfigurationConfirmationTest,validate_statusIsSet_returnTrue,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,ChangeConfigurationConfirmationTest,validate_returnFalse,4,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,AuthorizeConfirmationTest,setup,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,AuthorizeConfirmationTest,validate_idTagInfoIsNull_returnsFalse,4,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,AuthorizeConfirmationTest,validate_idTagInfoSet_callsValidateOnIdTagInfo,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.smartcharging,ClearChargingProfileRequestTest,setup,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.smartcharging,ClearChargingProfileRequestTest,setConnectorId_outOfBounderies_throwsPropertyConstraintException,6,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.smartcharging,ClearChargingProfileRequestTest,setStackLevel_outOfBounderies_throwsPropertyConstraintException,6,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.smartcharging,ClearChargingProfileRequestTest,setStackLevel_validValue_stackLevelEqualsValue,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.smartcharging,ClearChargingProfileRequestTest,validate_clearChargingProfileRequestIsEmpty_returnTrue,4,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.smartcharging,ClearChargingProfileRequestTest,validate_connectorIdSet_returnTrue,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.smartcharging,ClearChargingProfileRequestTest,isTransactionRelated_returnsFalse,4,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.smartcharging,ClearChargingProfileRequest,getId,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.smartcharging,ClearChargingProfileRequest,setId,3,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.model.smartcharging,ClearChargingProfileRequest,getConnectorId,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.smartcharging,ClearChargingProfileRequest,setConnectorId,6,2,1
Java-OCA-OCPP,eu.chargetime.ocpp.model.smartcharging,ClearChargingProfileRequest,getChargingProfilePurpose,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.smartcharging,ClearChargingProfileRequest,setChargingProfilePurpose,3,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.model.smartcharging,ClearChargingProfileRequest,getStackLevel,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.smartcharging,ClearChargingProfileRequest,setStackLevel,6,2,1
Java-OCA-OCPP,eu.chargetime.ocpp.model.smartcharging,ClearChargingProfileRequest,transactionRelated,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.smartcharging,ClearChargingProfileRequest,validate,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.smartcharging,ClearChargingProfileRequest,equals,6,3,1
Java-OCA-OCPP,eu.chargetime.ocpp.model.smartcharging,ClearChargingProfileRequest,hashCode,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.smartcharging,ClearChargingProfileRequest,toString,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.model.smartcharging,ClearChargingProfileConfirmation,ClearChargingProfileConfirmation,2,1,0
