Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature.function,ClientFirmwareManagementFunction,2,0,5,5,47,8,0,0,0.6,0,2
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature.function,ServerReservationFunction,2,0,5,5,41,6,0,0,0.6,0,2
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature.function,ClientRemoteControlEventHandler,0,0,4,0,29,4,0,0,-1.0,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature.function,ClientLocalAuthorizationListManagementEventHandler,0,0,2,0,17,2,0,0,-1.0,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature.function,ClientDisplayMessageEventHandler,0,0,3,0,23,3,0,0,-1.0,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature.function,ClientSmartChargingEventHandler,0,0,4,0,29,4,0,0,-1.0,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature.function,ClientSecurityFunction,2,0,5,5,44,7,0,0,0.6,0,2
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature.function,ClientDataTransferEventHandler,0,0,1,0,11,1,0,0,-1.0,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature.function,ServerDisplayMessageFunction,2,0,6,6,48,7,0,0,0.6666666666666666,0,2
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature.function,ClientRemoteControlFunction,2,0,3,3,33,7,0,0,0.0,0,2
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature.function,ClientAuthorizationEventHandler,0,0,1,0,11,1,0,0,-1.0,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature.function,ClientTransactionsEventHandler,0,0,1,0,11,1,0,0,-1.0,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature.function,ClientDiagnosticsFunction,2,0,6,6,77,13,0,0,0.6666666666666666,0,2
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature.function,ClientAvailabilityFunction,2,0,5,5,44,6,0,0,0.6,0,2
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature.function,ServerReservationEventHandler,0,0,1,0,12,1,0,0,-1.0,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature.function,ServerMeterValuesEventHandler,0,0,1,0,12,1,0,0,-1.0,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature.function,ClientProvisioningEventHandler,0,0,6,0,41,6,0,0,-1.0,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature.function,ServerMeterValuesFunction,2,0,3,3,21,4,0,0,0.0,0,2
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature.function,ServerDataTransferEventHandler,0,0,1,0,12,1,0,0,-1.0,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature.function,ClientSecurityEventHandler,0,0,2,0,17,2,0,0,-1.0,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature.function,ClientProvisioningFunction,2,0,6,6,70,12,0,0,0.6666666666666666,1,2
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature.function,ServerTransactionsFunction,2,0,4,4,29,5,0,0,0.5,0,2
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature.function,ServerSmartChargingEventHandler,0,0,5,0,40,5,0,0,-1.0,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature.function,ClientDataTransferFunction,2,0,4,4,29,5,0,0,0.5,0,2
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature.function,ServerSecurityEventHandler,0,0,2,0,19,2,0,0,-1.0,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature.function,ServerDiagnosticsFunction,2,0,10,10,96,13,0,0,0.8,0,2
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature.function,ServerDisplayMessageEventHandler,0,0,1,0,12,1,0,0,-1.0,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature.function,ServerDataTransferFunction,2,0,4,4,29,5,0,0,0.5,0,2
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature.function,ClientTransactionsFunction,2,0,4,4,34,5,0,0,0.5,0,2
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature.function,ServerSecurityFunction,2,0,5,5,44,7,0,0,0.6,0,2
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature.function,ClientReservationEventHandler,0,0,2,0,17,2,0,0,-1.0,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature.function,ServerProvisioningFunction,2,0,9,9,85,12,0,0,0.7777777777777778,0,2
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature.function,ClientAvailabilityEventHandler,0,0,1,0,11,1,0,0,-1.0,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature.function,ServerFirmwareManagementFunction,2,0,6,6,55,8,0,0,0.6666666666666666,0,2
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature.function,ServerAvailabilityFunction,2,0,4,4,34,6,0,0,0.5,0,2
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature.function,ServerISO15118CertificateManagementFunction,2,0,5,5,42,7,0,0,0.6,0,2
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature.function,ClientMeterValuesFunction,1,0,4,4,25,4,0,0,0.75,0,1
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature.function,ClientISO15118CertificateManagementEventHandler,0,0,2,0,17,2,0,0,-1.0,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.feature.function,Function,0,0,2,0,17,2,0,0,-1.0,70,1
