Project Name,Package Name,Type Name,Method Name,Code Smell
Java-OCA-OCPP,eu.chargetime.ocpp.test,OCPP201MultiProtocolIntegrationTest,setupAndStartCSMS,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.test,OCPP201MultiProtocolFakeChargingStation,sendBootNotification,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.test,OCPP201MultiProtocolFakeChargingStation,sendBootNotification,Missing default
Java-OCA-OCPP,eu.chargetime.ocpp.test,OCPP201MultiProtocolFakeCSMS,OCPP201MultiProtocolFakeCSMS,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.test,OCPP201MultiProtocolDummyHandlers,createServerProvisioningEventHandler,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.test,OCPP201MultiProtocolDummyHandlers,createServerProvisioningEventHandler,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.test,OCPP201MultiProtocolDummyHandlers,createServerProvisioningEventHandler,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.test,OCPP201MultiProtocolDummyHandlers,handleBootNotificationRequest,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.test,OCPP201MultiProtocolDummyHandlers,handleBootNotificationRequest,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.test,SOAPTestClient,SOAPTestClient,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.test,SOAPTestClient,getPort,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,initializeServer,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,initializeServer,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,started,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,started,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,sendRemoteStartTransactionWithProfileRequest,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,sendRemoteStartTransactionWithProfileRequest,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,sendRemoteStartTransactionWithProfileRequest,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,hasReceivedRemoteStartTransactionConfirmation,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,hasReceivedRemoteStopTransactionConfirmation,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,hasReceivedExtendedTriggerMessageConfirmation,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,hasReceivedGetInstalledCertificateIdsConfirmation,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,hasReceivedSignedUpdateFirmwareConfirmation,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,FakeChargePoint,Long Method
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,FakeChargePoint,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,FakeChargePoint,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,FakeChargePoint,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,FakeChargePoint,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,FakeChargePoint,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,FakeChargePoint,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,FakeChargePoint,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,FakeChargePoint,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,handleGetLocalListVersionRequest,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,sendMeterValuesRequest,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,sendStartTransactionRequest,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,sendStartTransactionRequest,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,sendStopTransactionRequest,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,sendStopTransactionRequest,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,sendStatusNotificationRequest,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,sendStatusNotificationRequest,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,hasReceivedBootConfirmation,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,hasReceivedAuthorizeConfirmation,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,hasReceivedDataTransferConfirmation,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,hasReceivedNotConnectedError,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.test,DummyHandlers,createServerCoreEventHandler,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.test,DummyHandlers,createServerCoreEventHandler,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.test,DummyHandlers,createServerCoreEventHandler,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.test,DummyHandlers,createServerCoreEventHandler,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.test,DummyHandlers,createServerCoreEventHandler,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.test,DummyHandlers,handleStartTransactionRequest,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.test,DummyHandlers,createServerFirmwareManagementEventHandler,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.test,DummyHandlers,createServerFirmwareManagementEventHandler,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.test,DummyHandlers,createServerSecurityExtEventHandler,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.test,DummyHandlers,createServerSecurityExtEventHandler,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.test,DummyHandlers,createServerSecurityExtEventHandler,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.test,DummyHandlers,createServerSecurityExtEventHandler,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.test,DummyHandlers,generateServerEventsHandler,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.test,DummyHandlers,wasLatestConfirmation,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,started,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.test,JSONCommunicatorTest,unpackPayload_anIntegerPayload_returnsTestModelWithAnInteger,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.test,JSONCommunicatorTest,unpackPayload_aGenericIntPayload_returnsTestModelWithAGenericInt,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.test,JSONCommunicatorTest,unpackPayload_aLongPayload_returnsTestModelWithALong,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.test,JSONCommunicatorTest,unpackPayload_aGenericLongPayload_returnsTestModelWithAGenericLong,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.test,JSONCommunicatorTest,unpackPayload_aDoublePayload_returnsTestModelWithADouble,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.test,JSONCommunicatorTest,unpackPayload_aGenericDoublePayload_returnsTestModelWithAGenericDouble,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.test,JSONCommunicatorTest,unpackPayload_bootNotificationCallResultPayload_returnBootNotificationConfirmation,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.test,JSONCommunicatorTest,pack_bootNotificationConfirmation_returnsBootNotificationConfirmationPayload,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.test,JSONCommunicatorTest,pack_bootNotificationConfirmation_returnsBootNotificationConfirmationPayload,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.test,SOAPCommunicatorTest,setup,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.test,SOAPCommunicatorTest,unpackPayload_emptyPayload_returnRequestedType,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.test,SOAPCommunicatorTest,unpackPayload_anIntegerPayload_returnsTestModelWithAnInteger,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.test,SOAPCommunicatorTest,unpackPayload_aGenericIntPayload_returnsTestModelWithAGenericInt,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.test,SOAPCommunicatorTest,unpackPayload_aLongPayload_returnsTestModelWithALong,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.test,SOAPCommunicatorTest,unpackPayload_aGenericLongPayload_returnsTestModelWithAGenericLong,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.test,SOAPCommunicatorTest,unpackPayload_aDoublePayload_returnsTestModelWithADouble,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.test,SOAPCommunicatorTest,unpackPayload_aGenericDoublePayload_returnsTestModelWithAGenericDouble,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.test,SOAPCommunicatorTest,unpackPayload_bootNotificationCallResultPayload_returnBootNotificationConfirmation,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.test,SOAPCommunicatorTest,unpackPayload_bootNotificationCallResultPayload_returnBootNotificationConfirmation,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.test,SOAPCommunicatorTest,pack_bootNotificationRequest_returnsBootNotificationRequestPayload,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.test,SessionTest,setup,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.test,SessionTest,onCall_unhandledCallback_callSendCallError,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.test,SessionTest,onCall_handledCallback_callSendCallResult,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.test,SessionTest,onCall_callbackThrowsException_callSendCallResult,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.test,FeatureRepositoryTest,testFind,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.test,CommunicatorTest,sendCall_queueNotEmpty_messagesAreProcessInSequence,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.test,CommunicatorTest,sendCall_queueNotEmpty_messagesAreProcessInSequence,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.test,CommunicatorTest,connected_transactionRelatedRequestsQueued_sendIsCalled,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.test,CommunicatorTest,connected_transactionRelatedRequestsQueued_sendIsCalled,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.test,CommunicatorTest,connected_failedOnceBefore_sameRequestIsRetried,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.test,CommunicatorTest,connected_failedOnceBefore_sameRequestIsRetried,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.test,CommunicatorTest,connected_failedOnceBefore_sameRequestIsRetried,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.test,CommunicatorTest,connected_transactionRelatedRequestsQueued_sendIsNotCalled_whenTransactionQueueIsDisabled,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.test,ServerTest,setup,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.test,ServerTest,setup,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.test.features,BootNotification,BootNotification,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.firmware.test,GetDiagnosticsConfirmationTest,setFileName_stringLength256_throwsPropertyConstraintException,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.firmware.test,GetDiagnosticsConfirmationTest,setFileName_stringLength255_fileNameIsSet,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.firmware.test,UpdateFirmwareRequestTest,setRetries_asNegative_throwsPropertyConstraintException,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.firmware.test,UpdateFirmwareRequestTest,setRetries_asPositive_isAccepted,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.firmware.test,UpdateFirmwareRequestTest,setRetries_asPositive_isAccepted,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.firmware.test,UpdateFirmwareRequestTest,setRetryInterval_asNegative_throwsPropertyConstraintException,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.firmware.test,UpdateFirmwareRequestTest,setRetryInterval_asPositive_isAccepted,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.firmware.test,UpdateFirmwareRequestTest,setRetryInterval_asPositive_isAccepted,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.core,MeterValuesRequestTest,testEmptyMeterValuesArray_FailsValidation,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.core,MeterValuesRequestTest,testEmptySampledValuesArray_failsValidation,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.core,MeterValuesRequestTest,testMeterValuesWithAtLeastOneMeasurementPassesValidation,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.core,BootNotificationRequest,setChargePointSerialNumber,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.model.core,BootNotificationRequest,validate,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.model.core,BootNotificationRequest,equals,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.model.core,BootNotificationRequest,hashCode,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.model.core,BootNotificationRequest,toString,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.model.core,StopTransactionRequest,setIdTag,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.core,StopTransactionRequest,equals,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.model.core,StopTransactionRequest,toString,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.model.core,RemoteStartTransactionRequest,validate,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.core,RemoteStartTransactionRequest,setIdTag,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.core,RemoteStartTransactionRequest,equals,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.model.core,RemoteStartTransactionRequest,toString,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.model.core,GetConfigurationRequest,validateKeys,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.core,MeterValuesRequest,equals,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.model.core,MeterValuesRequest,toString,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.model.core,SampledValue,isValidContext,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.model.core,SampledValue,setMeasurand,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.model.core,SampledValue,isValidMeasurand,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.model.core,SampledValue,isValidUnit,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.model.core,SampledValue,equals,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.model.core,SampledValue,toString,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.model.core,MeterValue,toString,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.model.core,ChangeAvailabilityRequest,toString,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.model.core,StartTransactionRequest,validate,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.core,StartTransactionRequest,equals,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.model.core,StartTransactionRequest,toString,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.model.core,StatusNotificationRequest,setInfo,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.core,StatusNotificationRequest,setInfo,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.core,StatusNotificationRequest,setVendorId,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.core,StatusNotificationRequest,setVendorId,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.core,StatusNotificationRequest,setVendorErrorCode,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.model.core,StatusNotificationRequest,setVendorErrorCode,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.core,StatusNotificationRequest,setVendorErrorCode,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.core,StatusNotificationRequest,equals,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.model.core,StatusNotificationRequest,toString,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.model.core,KeyValueType,setKey,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.core,KeyValueType,isValidKey,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.core,KeyValueType,setValue,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.core,KeyValueType,isValidValue,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.core,BootNotificationConfirmation,toString,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.model.core,StartTransactionConfirmation,toString,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.model.core,GetConfigurationConfirmation,isValidUnknownKey,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.core,GetConfigurationConfirmation,isValidUnknownKey,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.core,GetConfigurationConfirmation,toString,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.model.core,DataTransferRequest,setVendorId,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.core,DataTransferRequest,isValidVendorId,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.core,DataTransferRequest,setMessageId,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.core,DataTransferRequest,isValidMessageId,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.core,DataTransferRequest,equals,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.model.core,DataTransferRequest,toString,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.model.core,ChargingSchedulePeriod,equals,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.model.core,ChargingSchedulePeriod,toString,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.model.core,ChargingProfile,ChargingProfile,Long Parameter List
Java-OCA-OCPP,eu.chargetime.ocpp.model.core,ChargingProfile,equals,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.model.core,ChargingProfile,hashCode,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.model.core,ChargingProfile,toString,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.model.core,ChargingSchedule,equals,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.model.core,ChargingSchedule,toString,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.model.core,IdTagInfo,equals,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.model.core,IdTagInfo,toString,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,ChargingProfileTest,setChargingProfileId_positiveInteger_chargingProfileIdIsSet,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,ChargingProfileTest,setTransactionId_someInteger_transactionIdIsSet,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,ChargingProfileTest,setStackLevel_negativeInteger_throwsPropertyConstraintException,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,ChargingProfileTest,validate_mandatoryFieldsIsSet_returnTrue,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,ChargingProfileTest,validate_transactionIdIsSetAndChargingProfilePurposeIsNotTxProfile_returnFalse,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,ChargingProfileTest,validate_transactionIdIsSetAndChargingProfilePurposeIsNotTxProfile_returnFalse,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,SampledValueTest,setContext_illegalValue_throwsPropertyConstraintException,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,SampledValueTest,setMeasurand_illegalValue_throwsPropertyConstraintException,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,SampledValueTest,setPhase_illegalValue_throwsPropertyConstraintException,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,StopTransactionRequestTest,setIdTag_moreThan20Chars_throwsPropertyConstraintException,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,StopTransactionRequestTest,setIdTag_nullGiven_passesValidation,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,StopTransactionRequestTest,setIdTag_nullGiven_passesValidation,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,StopTransactionRequestTest,setMeterStop_anInteger_meterStopIsSet,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,StopTransactionRequestTest,setTransactionId_anInteger_transactionIdIsSet,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,StopTransactionRequestTest,validate_meterStopAndTimestampAndTransactionIdIsSet_returnTrue,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,StopTransactionRequestTest,validate_meterStopAndTimestampAndTransactionIdIsSet_returnTrue,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,StopTransactionRequestTest,validate_aMeterValueIsNotValid_returnFalse,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,StopTransactionRequestTest,validate_aMeterValueIsNotValid_returnFalse,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,KeyValueTypeTest,setKey_stringLength51_throwsPropertyConstraintException,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,KeyValueTypeTest,seyKey_stringLength50_keyIsSet,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,KeyValueTypeTest,setValue_stringLength501_throwsPropertyConstraintException,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,KeyValueTypeTest,setValue_stringLength500_valueIsSet,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,UnlockConnectorRequestTest,setConnectorId_negativeInteger_throwsPropertyConstraintException,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,UnlockConnectorRequestTest,testInvalidConnectorId,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,UnlockConnectorRequestTest,setConnectorId_positiveInteger_connectorIdIsSet,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,UnlockConnectorRequestTest,validate_connectorIdIsSet_returnTrue,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,RemoteStartTransactionRequestTest,setConnectorId_negativeInteger_throwsPropertyConstraintException,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,RemoteStartTransactionRequestTest,setConnectorId_positiveInteger_connectorIdIsSet,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,RemoteStartTransactionRequestTest,setIdTag_string20_idTagIsSet,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,RemoteStartTransactionRequestTest,setIdTag_exceeds20Chars_throwsPropertyConstraintException,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,StartTransactionRequestTest,testConnectorIdInvalidValue,Long Statement
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,StartTransactionRequestTest,setIdTag_exceeds20Chars_throwsPropertyConstraintException,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,StartTransactionRequestTest,setIdTag_string20_isSet,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,StartTransactionRequestTest,setConnectorId_positiveInteger_connectorIdIsSet,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,StartTransactionRequestTest,setMeterStart_anInteger_meterStartIsSet,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,StartTransactionRequestTest,setReservationId_anInteger_reservationIdIsSet,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,StartTransactionRequestTest,validate_requiredFieldsAreSet_returnTrue,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,StartTransactionRequestTest,validate_requiredFieldsAreSet_returnTrue,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,BootNotificationRequestTest,setChargeBoxSerialNumber_stringLength26_throwsPropertyConstraintException,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,BootNotificationRequestTest,setChargeBoxSerialNumber_stringLength26_throwsPropertyConstraintException,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,BootNotificationRequestTest,setChargePointModel_stringLength21_throwsPropertyConstraintException,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,BootNotificationRequestTest,setChargePointModel_stringLength21_throwsPropertyConstraintException,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,BootNotificationRequestTest,setChargePointSerialNumber_stringLength26_throwsPropertyConstraintException,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,BootNotificationRequestTest,setChargePointSerialNumber_stringLength26_throwsPropertyConstraintException,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,BootNotificationRequestTest,setChargePointVendor_stringLength21_throwsPropertyConstraintException,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,BootNotificationRequestTest,setChargePointVendor_stringLength21_throwsPropertyConstraintException,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,BootNotificationRequestTest,setFirmwareVersion_stringLength51_throwsPropertyConstraintException,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,BootNotificationRequestTest,setFirmwareVersion_stringLength51_throwsPropertyConstraintException,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,BootNotificationRequestTest,setIccid_stringLength21_throwsPropertyConstraintException,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,BootNotificationRequestTest,setIccid_stringLength21_throwsPropertyConstraintException,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,BootNotificationRequestTest,setImsi_stringLength21_throwsPropertyConstraintException,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,BootNotificationRequestTest,setImsi_stringLength21_throwsPropertyConstraintException,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,BootNotificationRequestTest,setMeterSerialNumber_stringLength26_throwsPropertyConstraintException,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,BootNotificationRequestTest,setMeterSerialNumber_stringLength26_throwsPropertyConstraintException,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,BootNotificationRequestTest,setMeterType_stringLength26_throwsPropertyConstraintException,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,BootNotificationRequestTest,setMeterType_stringLength26_throwsPropertyConstraintException,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,BootNotificationConfirmationTest,setInterval_anInteger_intervalIsSet,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,BootNotificationConfirmationTest,setInterval_aNegativeValue_throwsPropertyConstraintException,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,BootNotificationConfirmationTest,validate_currentTimeAndIntervalAndStatusIsSet_returnTrue,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,DataTransferRequestTest,setVendorId_stringLength256_throwsPropertyConstraintException,Magic Number
Java-OCA-OCPP,eu.chargetime.ocpp.model.test,DataTransferRequestTest,setVendorId_stringLength256_throwsPropertyConstraintException,Magic Number
